"","bag_site","pop","t","bags_label","tags_label","length","width"
"2203","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-5","A711",27,18
"2204","YorkRiver","W3-FL",3,"MVP-FL-6","E573",45,31
"2205","YorkRiver","W3-FL",2,"MVP-FL-6","E573",35,21
"2206","YorkRiver","W3-FL",1,"MVP-FL-6","E573",31,17
"2207","Lewisetta","W2-LA",2,"MVP-LA-3","A199",35,26
"2208","Lewisetta","W2-LA",3,"MVP-LA-3","A199",70,58
"2209","Lewisetta","W2-LA",1,"MVP-LA-3","A199",30,21
"2210","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-5","A730",28,20
"2211","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-5","A730",33,22
"2212","YorkRiver","H1-HYBRIDMIX",3,"MVP-LARMIX-5","A730",55,41
"2213","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-5","A560",35,28
"2214","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-5","A560",29,25
"2215","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-5","A560",56,47
"2216","Lewisetta","S1-LOLA",3,"MVP-LOLA-1","B186",70,46
"2217","Lewisetta","S1-LOLA",2,"MVP-LOLA-1","B186",50,35
"2218","Lewisetta","S1-LOLA",1,"MVP-LOLA-1","B186",41,34
"2219","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-6","E369",21,14
"2220","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-6","E369",25,18
"2221","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-2","A300",36,24
"2222","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-2","A300",32,20
"2223","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-2","A300",36,23
"2224","Lewisetta","W6-ME",2,"MVP-ME-3","A245",23,16
"2225","Lewisetta","W6-ME",3,"MVP-ME-3","A245",44,30
"2226","Lewisetta","W6-ME",1,"MVP-ME-3","A245",21,14
"2227","YorkRiver","W2-LA",2,"MVP-LA-4","A516",37,30
"2228","YorkRiver","W2-LA",1,"MVP-LA-4","A516",25,18
"2229","YorkRiver","W2-LA",3,"MVP-LA-4","A516",54,40
"2230","Lewisetta","W6-ME",1,"MVP-ME-1","B322",31,23
"2231","Lewisetta","W6-ME",3,"MVP-ME-1","B322",39,26
"2232","Lewisetta","W6-ME",2,"MVP-ME-1","B322",38,26
"2233","YorkRiver","W6-ME",2,"MVP-ME-4","C301",41,25
"2234","YorkRiver","W6-ME",1,"MVP-ME-4","C301",36,23
"2235","YorkRiver","W1-TX",1,"MVP-TX-6","C385",28,19
"2236","YorkRiver","W1-TX",3,"MVP-TX-6","C385",50,42
"2237","YorkRiver","W1-TX",2,"MVP-TX-6","C385",34,24
"2238","Lewisetta","W5-NH",3,"MVP-NH-2","B268",43,32
"2239","Lewisetta","W5-NH",2,"MVP-NH-2","B268",22,18
"2240","Lewisetta","W5-NH",1,"MVP-NH-2","B268",20,16
"2241","Lewisetta","W3-FL",3,"MVP-FL-1","2155",41,29
"2242","Lewisetta","W3-FL",1,"MVP-FL-1","2155",32,23
"2243","Lewisetta","W3-FL",2,"MVP-FL-1","2155",35,23
"2244","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-5","A540",40,25
"2245","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-5","A540",35,20
"2246","Lewisetta","S2-DEBY",3,"MVP-DEBY-3","A008",95,45
"2247","Lewisetta","S2-DEBY",2,"MVP-DEBY-3","A008",36,23
"2248","Lewisetta","S2-DEBY",1,"MVP-DEBY-3","A008",35,24
"2249","Lewisetta","W1-TX",3,"MVP-TX-3","E000-D721",70,44
"2250","Lewisetta","W1-TX",2,"MVP-TX-3","E000-D721",38,28
"2251","Lewisetta","W1-TX",1,"MVP-TX-3","E000-D721",33,22
"2252","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-5","A704",25,17
"2253","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-5","A704",21,14
"2254","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-3","B113",32,21
"2255","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-3","B113",38,25
"2256","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-3","B113",60,42
"2257","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-6","C339",39,24
"2258","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-6","C339",79,55
"2259","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-6","C339",48,33
"2260","YorkRiver","W5-NH",3,"MVP-NH-5","C063",43,35
"2261","YorkRiver","W5-NH",1,"MVP-NH-5","C063",31,20
"2262","YorkRiver","W5-NH",2,"MVP-NH-5","C063",32,23
"2263","Lewisetta","W6-ME",2,"MVP-ME-2","D764",29,28
"2264","Lewisetta","W6-ME",1,"MVP-ME-2","D764",22,17
"2265","Lewisetta","W6-ME",3,"MVP-ME-2","D764",33,35
"2266","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-5","A573",52,34
"2267","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-5","A573",29,18
"2268","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-5","A573",34,20
"2269","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A144",55,40
"2270","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A144",59,46
"2271","Lewisetta","W3-FL",2,"MVP-FL-2","E062",36,23
"2272","Lewisetta","W3-FL",3,"MVP-FL-2","E062",66,51
"2273","Lewisetta","W3-FL",1,"MVP-FL-2","E062",28,19
"2274","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-1","B131",34,24
"2275","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-1","B131",31,22
"2276","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-1","B131",55,42
"2277","Lewisetta","W1-TX",2,"MVP-TX-2","B048",38,29
"2278","Lewisetta","W1-TX",1,"MVP-TX-2","B048",33,25
"2279","Lewisetta","W1-TX",3,"MVP-TX-2","B048",69,39
"2281","YorkRiver","W2-LA",1,"MVP-LA-4","A522",34,23
"2282","YorkRiver","W2-LA",2,"MVP-LA-4","A522",36,24
"2283","Lewisetta","W3-FL",3,"MVP-FL-2","E070",73,43
"2284","Lewisetta","W3-FL",2,"MVP-FL-2","E070",47,24
"2285","Lewisetta","W3-FL",1,"MVP-FL-2","E070",40,21
"2286","YorkRiver","W5-NH",2,"MVP-NH-5","C048",35,26
"2287","YorkRiver","W5-NH",1,"MVP-NH-5","C048",35,26
"2288","YorkRiver","W4-VA",1,"MVP-JR-5","A661",32,23
"2289","YorkRiver","W4-VA",2,"MVP-JR-5","A661",42,28
"2290","Lewisetta","W4-VA",2,"MVP-JR-2","B338",42,29
"2291","Lewisetta","W4-VA",3,"MVP-JR-2","B338",77,53
"2292","Lewisetta","W4-VA",1,"MVP-JR-2","B338",31,21
"2293","Lewisetta","W1-TX",3,"MVP-TX-2","B075",69,51
"2294","Lewisetta","W1-TX",2,"MVP-TX-2","B075",43,33
"2295","Lewisetta","W1-TX",1,"MVP-TX-2","B075",37,25
"2296","Lewisetta","W4-VA",3,"MVP-JR-2","B340",65,37
"2297","Lewisetta","W4-VA",2,"MVP-JR-2","B340",35,24
"2298","Lewisetta","W4-VA",1,"MVP-JR-2","B340",27,24
"2299","Lewisetta","S1-LOLA",1,"MVP-LOLA-2","A435",43,27
"2300","Lewisetta","S1-LOLA",3,"MVP-LOLA-2","A435",65,50
"2301","Lewisetta","S1-LOLA",2,"MVP-LOLA-2","A435",49,29
"2302","Lewisetta","S1-LOLA",3,"MVP-LOLA-3","A275",77,49
"2303","Lewisetta","S1-LOLA",2,"MVP-LOLA-3","A275",39,32
"2304","Lewisetta","S1-LOLA",1,"MVP-LOLA-3","A275",36,26
"2305","YorkRiver","W5-NH",2,"MVP-NH-5","C074",30,22
"2306","YorkRiver","W5-NH",3,"MVP-NH-5","C074",43,37
"2307","YorkRiver","W5-NH",1,"MVP-NH-5","C074",30,23
"2308","YorkRiver","W5-NH",1,"MVP-NH-5","C060",27,19
"2309","YorkRiver","W5-NH",3,"MVP-NH-5","C060",40,29
"2310","YorkRiver","W5-NH",2,"MVP-NH-5","C060",26,19
"2311","Lewisetta","W1-TX",3,"MVP-TX-3","E022",51,48
"2312","Lewisetta","W1-TX",1,"MVP-TX-3","E022",33,24
"2313","Lewisetta","W1-TX",2,"MVP-TX-3","E022",37,24
"2314","YorkRiver","W2-LA",1,"MVP-LA-5","C219",28,19
"2315","YorkRiver","W2-LA",2,"MVP-LA-5","C219",33,21
"2316","YorkRiver","W2-LA",3,"MVP-LA-5","C219",33,21
"2317","Lewisetta","W4-VA",1,"MVP-JR-1","D737",32,22
"2318","Lewisetta","W4-VA",2,"MVP-JR-1","D737",34,25
"2319","Lewisetta","W4-VA",3,"MVP-JR-1","D737",51,42
"2320","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-1","A383",44,26
"2321","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-1","A383",77,49
"2322","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-1","A383",50,29
"2323","YorkRiver","W3-FL",2,"MVP-FL-5","E483",52,25
"2324","YorkRiver","W3-FL",1,"MVP-FL-5","E483",42,15
"2325","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-1","A403",48,29
"2326","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-1","A403",48,29
"2327","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-2","A303",32,34
"2328","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-2","A303",42,33
"2329","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-2","A303",68,51
"2330","Lewisetta","S1-LOLA",2,"MVP-LOLA-2","A437",53,31
"2331","Lewisetta","S1-LOLA",1,"MVP-LOLA-2","A437",51,28
"2332","YorkRiver","W1-TX",1,"MVP-TX-4","C242",26,19
"2333","YorkRiver","W1-TX",2,"MVP-TX-4","C242",28,19
"2334","YorkRiver","W1-TX",3,"MVP-TX-4","C242",44,32
"2335","Lewisetta","W5-NH",2,"MVP-NH-1","B217",34,24
"2336","Lewisetta","W5-NH",1,"MVP-NH-1","B217",32,22
"2337","Lewisetta","W5-NH",3,"MVP-NH-1","B217",51,40
"2338","YorkRiver","S1-LOLA",3,"MVP-LOLA-6","E436",46,29
"2339","YorkRiver","S1-LOLA",1,"MVP-LOLA-6","E436",43,29
"2340","YorkRiver","S1-LOLA",2,"MVP-LOLA-6","E436",45,30
"2341","YorkRiver","S2-DEBY",1,"MVP-DEBY-4","E588",30,19
"2342","YorkRiver","S2-DEBY",3,"MVP-DEBY-4","E588",59,43
"2343","YorkRiver","S2-DEBY",2,"MVP-DEBY-4","E588",34,22
"2345","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-2","A310",43,27
"2346","YorkRiver","W6-ME",2,"MVP-ME-6","A639",43,28
"2347","YorkRiver","W6-ME",1,"MVP-ME-6","A639",43,29
"2348","Lewisetta","W6-ME",3,"MVP-ME-2","B421",61,44
"2349","Lewisetta","W6-ME",2,"MVP-ME-2","B421",45,31
"2350","Lewisetta","W6-ME",1,"MVP-ME-2","B421",38,22
"2351","Lewisetta","W4-VA",3,"MVP-JR-3","B302",82,47
"2352","Lewisetta","W4-VA",2,"MVP-JR-3","B302",48,32
"2353","Lewisetta","W4-VA",1,"MVP-JR-3","B302",40,26
"2354","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E162",29,23
"2355","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E162",35,29
"2357","Lewisetta","W1-TX",1,"MVP-TX-3","E036",43,23
"2358","Lewisetta","W1-TX",3,"MVP-TX-3","E036",52,32
"2359","Lewisetta","W1-TX",2,"MVP-TX-3","E036",53,31
"2360","Lewisetta","W2-LA",2,"MVP-LA-3","A195",41,28
"2361","Lewisetta","W2-LA",1,"MVP-LA-3","A195",35,25
"2362","Lewisetta","W2-LA",3,"MVP-LA-3","A195",71,57
"2363","Lewisetta","W2-LA",2,"MVP-LA-2","E288",41,34
"2364","Lewisetta","W2-LA",3,"MVP-LA-2","E288",65,41
"2365","Lewisetta","W2-LA",1,"MVP-LA-2","E288",39,29
"2366","Lewisetta","W6-ME",1,"MVP-ME-2","2123",29,18
"2367","Lewisetta","W5-NH",1,"MVP-NH-2","NH-2-extra",6,3
"2368","Lewisetta","W5-NH",1,"MVP-NH-2","NH-2-extra",12,6
"2369","Lewisetta","W5-NH",1,"MVP-NH-2","NH-2-extra",7,5
"2370","Lewisetta","W5-NH",1,"MVP-NH-2","NH-2-extra",11,7
"2371","Lewisetta","W5-NH",1,"MVP-NH-2","NH-2-extra",12,9
"2372","Lewisetta","W5-NH",1,"MVP-NH-2","NH-2-extra",10,8
"2373","Lewisetta","W5-NH",1,"MVP-NH-2","NH-2-extra",13,8
"2374","Lewisetta","W5-NH",1,"MVP-NH-2","NH-2-extra",11,8
"2375","Lewisetta","W1-TX",2,"MVP-TX-1","E205",29,20
"2376","Lewisetta","W1-TX",1,"MVP-TX-1","E205",26,19
"2377","Lewisetta","W5-NH",2,"MVP-NH-3","B014",26,19
"2378","Lewisetta","W5-NH",3,"MVP-NH-3","B014",49,37
"2379","Lewisetta","W5-NH",1,"MVP-NH-3","B014",24,18
"2380","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-3","B116",89,61
"2381","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-3","B116",34,27
"2382","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-3","B116",36,28
"2383","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E195",30,17
"2384","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E195",87,55
"2385","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E195",37,27
"2386","YorkRiver","W2-LA",2,"MVP-LA-4","A529",35,24
"2387","YorkRiver","W2-LA",3,"MVP-LA-4","A529",46,36
"2388","YorkRiver","W2-LA",1,"MVP-LA-4","A529",30,20
"2389","Lewisetta","W2-LA",2,"MVP-LA-2","E269",45,41
"2390","Lewisetta","W2-LA",1,"MVP-LA-2","E269",38,32
"2391","Lewisetta","W2-LA",3,"MVP-LA-2","E269",65,45
"2392","YorkRiver","S2-DEBY",1,"MVP-DEBY-5","A613",25,18
"2393","YorkRiver","S2-DEBY",2,"MVP-DEBY-5","A613",25,18
"2394","YorkRiver","S2-DEBY",3,"MVP-DEBY-5","A613",64,39
"2395","Lewisetta","S1-LOLA",3,"MVP-LOLA-1","B191",66,42
"2396","Lewisetta","S1-LOLA",1,"MVP-LOLA-1","B191",37,20
"2397","Lewisetta","S1-LOLA",2,"MVP-LOLA-1","B191",35,21
"2398","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-5","A567",33,18
"2399","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-5","A567",40,21
"2400","Lewisetta","W3-FL",1,"MVP-FL-3","E098",31,20
"2401","Lewisetta","W3-FL",3,"MVP-FL-3","E098",67,45
"2402","Lewisetta","W3-FL",2,"MVP-FL-3","E098",30,23
"2403","Lewisetta","W2-LA",1,"MVP-LA-2","E259",40,31
"2404","Lewisetta","W2-LA",3,"MVP-LA-2","E259",88,45
"2405","Lewisetta","W2-LA",2,"MVP-LA-2","E259",47,31
"2406","Lewisetta","W2-LA",1,"MVP-LA-3","D749",30,19
"2407","Lewisetta","W2-LA",3,"MVP-LA-3","D749",70,52
"2408","Lewisetta","W2-LA",2,"MVP-LA-3","D749",37,25
"2409","Lewisetta","W3-FL",2,"MVP-FL-2","E065",48,29
"2410","Lewisetta","W3-FL",3,"MVP-FL-2","E065",71,44
"2411","Lewisetta","W3-FL",1,"MVP-FL-2","E065",42,26
"2412","Lewisetta","W4-VA",2,"MVP-JR-1","B327",35,27
"2413","Lewisetta","W4-VA",1,"MVP-JR-1","B327",26,18
"2414","Lewisetta","W4-VA",3,"MVP-JR-1","B327",64,49
"2415","Lewisetta","W1-TX",2,"MVP-TX-2","B072",34,24
"2416","Lewisetta","W1-TX",1,"MVP-TX-2","B072",32,24
"2417","Lewisetta","W1-TX",3,"MVP-TX-2","B072",67,52
"2418","Lewisetta","W5-NH",3,"MVP-NH-2","B277",82,46
"2419","Lewisetta","W5-NH",2,"MVP-NH-2","B277",40,25
"2420","Lewisetta","W5-NH",1,"MVP-NH-2","B277",33,18
"2421","Lewisetta","W1-TX",1,"MVP-TX-1","E208",40,27
"2422","Lewisetta","W1-TX",3,"MVP-TX-1","E208",82,46
"2423","Lewisetta","W1-TX",2,"MVP-TX-1","E208",50,33
"2424","Lewisetta","W2-LA",3,"MVP-LA-2","E273",71,51
"2425","Lewisetta","W2-LA",2,"MVP-LA-2","E273",35,28
"2426","Lewisetta","W2-LA",1,"MVP-LA-2","E273",28,25
"2427","YorkRiver","W1-TX",2,"MVP-TX-5","C023",39,21
"2428","YorkRiver","W1-TX",1,"MVP-TX-5","C023",34,20
"2430","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-5","A728",30,19
"2431","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-5","A728",32,21
"2432","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-1","B162",26,19
"2433","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-1","B162",49,37
"2434","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-1","B162",18,14
"2435","YorkRiver","W2-LA",2,"MVP-LA-5","C235",33,27
"2436","YorkRiver","W2-LA",3,"MVP-LA-5","C235",36,27
"2437","YorkRiver","W2-LA",1,"MVP-LA-5","C235",25,18
"2438","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A745",40,27
"2439","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A745",60,40
"2440","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A745",46,29
"2441","YorkRiver","W6-ME",1,"MVP-ME-5","A855",35,24
"2442","YorkRiver","W6-ME",2,"MVP-ME-5","A855",36,24
"2443","YorkRiver","W5-NH",3,"MVP-NH-4","A466",42,33
"2444","YorkRiver","W5-NH",2,"MVP-NH-4","A466",30,21
"2445","YorkRiver","W5-NH",1,"MVP-NH-4","A466",29,22
"2446","Lewisetta","W3-FL",3,"MVP-FL-1","2137-B288",35,28
"2447","Lewisetta","W3-FL",1,"MVP-FL-1","2137-B288",25,19
"2448","Lewisetta","W3-FL",2,"MVP-FL-1","2137-B288",27,21
"2449","YorkRiver","S2-DEBY",1,"MVP-DEBY-6","E504",38,21
"2450","YorkRiver","S2-DEBY",2,"MVP-DEBY-6","E504",42,24
"2451","YorkRiver","S2-DEBY",3,"MVP-DEBY-6","E504",82,58
"2452","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-1","A386",77,54
"2453","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-1","A386",49,41
"2454","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-1","A386",47,37
"2455","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-2","A323",42,19
"2456","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-2","A323",46,24
"2457","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-2","A323",73,31
"2458","YorkRiver","W2-LA",1,"MVP-LA-5","C233",29,22
"2459","YorkRiver","W2-LA",2,"MVP-LA-5","C233",34,27
"2460","YorkRiver","W4-VA",1,"MVP-JR-4","C148",30,23
"2461","YorkRiver","W4-VA",3,"MVP-JR-4","C148",53,42
"2462","YorkRiver","W4-VA",2,"MVP-JR-4","C148",33,28
"2463","YorkRiver","W3-FL",3,"MVP-FL-4","E416",67,42
"2464","YorkRiver","W3-FL",1,"MVP-FL-4","E416",41,24
"2465","YorkRiver","W3-FL",2,"MVP-FL-4","E416",49,27
"2466","Lewisetta","W6-ME",2,"MVP-ME-2","B372",42,25
"2467","Lewisetta","W6-ME",1,"MVP-ME-2","B372",38,24
"2469","Lewisetta","W3-FL",3,"MVP-FL-3","E124",80,47
"2470","Lewisetta","W3-FL",2,"MVP-FL-3","E124",31,18
"2471","Lewisetta","W3-FL",1,"MVP-FL-3","E124",28,18
"2472","Lewisetta","W2-LA",3,"MVP-LA-1","A070",32,27
"2473","Lewisetta","W2-LA",2,"MVP-LA-1","A070",18,22
"2474","Lewisetta","W2-LA",1,"MVP-LA-1","A070",27,22
"2475","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-6","C341",51,38
"2476","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-6","C341",27,17
"2477","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-6","C341",35,23
"2478","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-5","A569",31,18
"2479","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-5","A569",24,13
"2480","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-5","A569",66,37
"2481","YorkRiver","W5-NH",1,"MVP-NH-6","C105",27,19
"2482","YorkRiver","W5-NH",2,"MVP-NH-6","C105",29,24
"2483","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-1","A389",72,39
"2484","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-1","A389",43,29
"2485","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-1","A389",48,31
"2486","Lewisetta","W5-NH",1,"MVP-NH-2","B249",23,18
"2487","Lewisetta","W5-NH",2,"MVP-NH-2","B249",29,25
"2488","Lewisetta","W5-NH",3,"MVP-NH-2","B249",35,29
"2489","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-1","B140",33,20
"2490","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-1","B140",34,18
"2491","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E242",67,36
"2492","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E242",39,21
"2493","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E242",40,22
"2494","Lewisetta","S1-LOLA",3,"MVP-LOLA-3","A273",82,57
"2495","Lewisetta","S1-LOLA",2,"MVP-LOLA-3","A273",45,27
"2496","Lewisetta","S1-LOLA",1,"MVP-LOLA-3","A273",39,20
"2497","YorkRiver","W3-FL",1,"MVP-FL-4","E412",40,24
"2498","YorkRiver","W3-FL",3,"MVP-FL-4","E412",31,22
"2499","YorkRiver","W3-FL",2,"MVP-FL-4","E412",45,25
"2500","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-2","A337",21,15
"2501","Lewisetta","W4-VA",1,"MVP-JR-3","B357",34,23
"2502","Lewisetta","W4-VA",2,"MVP-JR-3","B357",42,25
"2503","Lewisetta","W4-VA",3,"MVP-JR-3","B357",90,48
"2504","YorkRiver","W3-FL",1,"MVP-FL-4","E421",23,13
"2505","YorkRiver","W3-FL",2,"MVP-FL-4","E421",25,14
"2506","Lewisetta","W1-TX",1,"MVP-TX-1","E147",34,23
"2507","Lewisetta","W1-TX",3,"MVP-TX-1","E147",52,42
"2508","Lewisetta","W1-TX",2,"MVP-TX-1","E147",42,29
"2509","Lewisetta","W3-FL",2,"MVP-FL-3","E131",28,17
"2510","Lewisetta","W3-FL",1,"MVP-FL-3","E131",29,19
"2511","Lewisetta","W3-FL",3,"MVP-FL-3","E131",60,31
"2512","YorkRiver","W4-VA",1,"MVP-JR-4","C132",35,25
"2513","YorkRiver","W4-VA",2,"MVP-JR-4","C132",37,26
"2515","YorkRiver","W6-ME",1,"MVP-ME-5","A825",38,24
"2516","YorkRiver","W1-TX",1,"MVP-TX-5","C027",27,18
"2517","YorkRiver","W1-TX",2,"MVP-TX-5","C027",37,25
"2518","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E196",48,35
"2519","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E196",86,56
"2520","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E196",60,39
"2521","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-6","C323",29,19
"2522","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-6","C323",36,25
"2524","Lewisetta","W3-FL",1,"MVP-FL-2","E073",34,24
"2525","Lewisetta","W3-FL",3,"MVP-FL-2","E073",56,33
"2526","Lewisetta","W3-FL",2,"MVP-FL-2","E073",36,24
"2527","Lewisetta","W4-VA",1,"MVP-JR-1","2074",33,22
"2529","YorkRiver","W1-TX",2,"MVP-TX-6","C399",28,18
"2531","YorkRiver","W1-TX",1,"MVP-TX-6","C399",23,15
"2532","YorkRiver","H1-HYBRIDMIX",3,"MVP-LARMIX-6","E356",70,50
"2533","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-6","E356",46,33
"2534","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-6","E356",46,34
"2535","YorkRiver","W2-LA",2,"MVP-LA-4","A517",34,30
"2536","YorkRiver","W2-LA",1,"MVP-LA-4","A517",29,22
"2537","YorkRiver","W2-LA",3,"MVP-LA-4","A517",38,33
"2539","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E244",36,25
"2540","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E244",33,21
"2541","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-2","A366",62,44
"2542","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-2","A366",31,20
"2543","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-2","A366",39,28
"2544","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E161",26,17
"2545","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E161",77,56
"2546","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E161",33,24
"2547","YorkRiver","W1-TX",3,"MVP-TX-4","C269",49,39
"2548","YorkRiver","W1-TX",2,"MVP-TX-4","C269",35,29
"2549","YorkRiver","W1-TX",1,"MVP-TX-4","C269",29,23
"2550","Lewisetta","W2-LA",1,"MVP-LA-2","E289",34,20
"2551","Lewisetta","W2-LA",3,"MVP-LA-2","E289",72,43
"2552","Lewisetta","W2-LA",2,"MVP-LA-2","E289",41,22
"2553","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A763",42,26
"2554","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A763",65,40
"2555","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A763",41,25
"2556","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-5","A563",20,15
"2557","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-5","A563",28,24
"2558","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-5","A563",41,30
"2559","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-6","E367",26,17
"2560","YorkRiver","H1-HYBRIDMIX",3,"MVP-LARMIX-6","E367",48,38
"2561","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-6","E367",26,17
"2562","Lewisetta","W4-VA",2,"MVP-JR-3","B390",28,23
"2563","Lewisetta","W4-VA",1,"MVP-JR-3","B390",24,18
"2564","Lewisetta","W4-VA",3,"MVP-JR-3","B390",70,48
"2565","Lewisetta","W2-LA",2,"MVP-LA-3","A181",39,27
"2566","Lewisetta","W2-LA",1,"MVP-LA-3","A181",35,27
"2567","Lewisetta","W2-LA",3,"MVP-LA-3","A181",80,51
"2569","YorkRiver","S1-LOLA",2,"MVP-LOLA-5","C166",50,29
