"phenotyping_key","phenotyping_label","phenotyping_bag_key","phenotyping_timestamp","shell_length_mm","shell_width_mm","tissue_wetweight_g","shell_dryweight_g","tissue_dryweight_g","phenotyping_notes","macroparasites","username","phenBags_TissueCollected","phenBags_VialLabel","FreezerBox_ID","phenBags_VialBuffer","phenBags_tissueType","phenBags_ShellBagID","CI","samplingTimePoint","site","population","bagID","grouping","site.pop"
"579a5b6d","2024-5-1_MVP-DEBY-1_ALIVE__347","ebf746e8","5/23/2024 12:55:06",45,29,1,3.54,0.19,NA,"polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,5.36723163841808,"2024-05","LEW","S2-DEBY","DEBY-1","Selection","LEW.DEBY"
"2a978555","2024-4-29_MVP-LA-2_ALIVE__348","21fd40f9","5/23/2024 12:56:12",35,25,0.4,3.33,0.05,NA,"polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,1.5015015015015,"2024-05","LEW","W2-LA","LA-2","Wild","LEW.LA"
"0636e7ef","2024-4-29_MVP-LA-2_ALIVE__349","21fd40f9","5/23/2024 12:56:16",44,30,2.16,6.39,0.24,NA,"polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.75586854460094,"2024-05","LEW","W2-LA","LA-2","Wild","LEW.LA"
"04d36dca","2024-5-7_MVP-TX-5_ALIVE__350","078f1cd3","5/23/2024 12:57:43",37,25,1.87,5.05,0.23,"Tissue burned onto tin in drying oven, dry tissue weight measured by weighing tin with tissue, scraping tissue out, and reweighing empty tin to find the difference.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.55445544554455,"2024-05","YR","W1-TX","TX-5","Wild","YR.TX"
"e04206e6","2024-5-7_MVP-TX-5_ALIVE__351","078f1cd3","5/23/2024 12:57:46",33,26,0.98,4.54,0.13,NA,"pea crab , polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.86343612334802,"2024-05","YR","W1-TX","TX-5","Wild","YR.TX"
"5df90f2b","2024-5-1_MVP-TX-3_ALIVE__352","0aa20aae","5/23/2024 12:58:26",35,23,0.6,4.83,0.09,NA,"polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,1.86335403726708,"2024-05","LEW","W1-TX","TX-1","Wild","LEW.TX"
"9f9e8421","2024-5-1_MVP-TX-3_ALIVE__353","0aa20aae","5/23/2024 12:58:28",55,31,2.9,8.39,0.33,"Tissue burned onto tin in drying oven, dry tissue weight measured by weighing tin with tissue, scraping tissue out, and reweighing empty tin to find the difference.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.93325387365912,"2024-05","LEW","W1-TX","TX-1","Wild","LEW.TX"
"d43f4e90","2024-4-29_MVP-LOLA-1_ALIVE__354","55967f09","5/23/2024 12:59:11",54,33,1.21,8.34,0.21,NA,"polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.51798561151079,"2024-05","LEW","S1-LOLA","LOLA-1","Selection","LEW.LOLA"
"051e23bf","2024-4-29_MVP-LOLA-1_ALIVE__355","55967f09","5/23/2024 12:59:12",50,28,1.83,5.7,0.22,NA,"polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.85964912280702,"2024-05","LEW","S1-LOLA","LOLA-1","Selection","LEW.LOLA"
"5b651564","2024-5-5_MVP-SEEDMIX-6_ALIVE__356","7913f0d2","5/23/2024 13:00:16",52,28,0.88,9.44,0.11,NA,"polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,1.16525423728814,"2024-05","YR","H2-SEEDMIX","SEEDMIX-5","Mixtures","YR.SEEDMIX"
"d5dd62fc","2024-4-29_MVP-LA-2_ALIVE__358","21fd40f9","5/28/2024 9:10:08",33,23,0.46,3.51,0.07,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,1.99430199430199,"2024-05","LEW","W2-LA","LA-2","Wild","LEW.LA"
"daacfb34","2024-4-29_MVP-LA-2_ALIVE__359","21fd40f9","5/28/2024 9:10:45",31,22,0.41,1.93,0.02,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,1.03626943005181,"2024-05","LEW","W2-LA","LA-2","Wild","LEW.LA"
"5b78f191","2024-4-29_MVP-LA-2_ALIVE__360","21fd40f9","5/28/2024 9:10:47",51,28,1.17,7.74,0.13,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,1.67958656330749,"2024-05","LEW","W2-LA","LA-2","Wild","LEW.LA"
"d5833473","2024-5-1_MVP-TX-1_ALIVE__361","22b726b6","5/28/2024 9:11:05",33,22,0.48,4,0.08,"Thin Edge of shell fell off.
Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2,"2024-05","LEW","W1-TX","TX-1","Wild","LEW.TX"
"8f70b1a2","2024-5-1_MVP-TX-1_ALIVE__362","22b726b6","5/28/2024 9:11:40",36,24,1.14,3.05,0.11,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.60655737704918,"2024-05","LEW","W1-TX","TX-1","Wild","LEW.TX"
"a4c5aa6f","2024-5-1_MVP-TX-1_ALIVE__363","22b726b6","5/28/2024 9:11:42",32,22,0.38,3.36,0.08,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.38095238095238,"2024-05","LEW","W1-TX","TX-1","Wild","LEW.TX"
"b3fd1bd8","2024-5-1_MVP-DEBY-1_ALIVE__364","ebf746e8","5/28/2024 9:12:42",27,20,0.3,1.37,0.06,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.37956204379562,"2024-05","LEW","S2-DEBY","DEBY-1","Selection","LEW.DEBY"
"e7d5c00a","2024-5-1_MVP-DEBY-1_ALIVE__365","ebf746e8","5/28/2024 9:12:45",41,28,1.67,4.97,0.3,"Oyster grown into bag
Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,6.03621730382294,"2024-05","LEW","S2-DEBY","DEBY-1","Selection","LEW.DEBY"
"a0571127","2024-5-1_MVP-DEBY-1_ALIVE__366","ebf746e8","5/28/2024 9:12:48",34,28,1.57,3.24,0.11,"Thin outer edge of shell broken
Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.39506172839506,"2024-05","LEW","S2-DEBY","DEBY-1","Selection","LEW.DEBY"
"9ffa679d","2024-5-1_MVP-JR-1_ALIVE__367","82dac1eb","5/28/2024 9:13:09",44,30,2.28,5.59,0.23,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.11449016100179,"2024-05","LEW","W4-VA","JR-1","Wild","LEW.VA"
"cbb9cb58","2024-5-1_MVP-JR-1_ALIVE__368","82dac1eb","5/28/2024 9:13:34",25,20,0.34,1.34,0.05,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.",NA,"lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.73134328358209,"2024-05","LEW","W4-VA","JR-1","Wild","LEW.VA"
"f5553feb","2024-5-1_MVP-JR-1_ALIVE__369","82dac1eb","5/28/2024 9:13:37",38,30,0.8,4.81,0.12,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.49480249480249,"2024-05","LEW","W4-VA","JR-1","Wild","LEW.VA"
"ab15d236","2024-5-7_MVP-LOLA-5_ALIVE__370","bc79376b","5/28/2024 9:14:11",30,19,0.09,1.77,0.01,"Sediment in oyster, very likely recently dead before freezing.
Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,0.564971751412429,"2024-05","YR","S1-LOLA","LOLA-5","Selection","YR.LOLA"
"4b929550","2024-5-7_MVP-LOLA-5_ALIVE__371","bc79376b","5/28/2024 9:14:40",22,14,0.33,1.18,0.03,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.54237288135593,"2024-05","YR","S1-LOLA","LOLA-5","Selection","YR.LOLA"
"bd426909","2024-5-7_MVP-LOLA-5_ALIVE__372","bc79376b","5/28/2024 9:14:43",19,13,0.17,0.84,0.01,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,1.19047619047619,"2024-05","YR","S1-LOLA","LOLA-5","Selection","YR.LOLA"
"cacfc150","2024-5-7_MVP-FL-5_ALIVE__373","8f356aca","5/28/2024 9:15:26",17,10,0.16,0.66,0.02,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.03030303030303,"2024-05","YR","W3-FL","FL-5","Wild","YR.FL"
"b93e4dc3","2024-5-7_MVP-FL-5_ALIVE__374","8f356aca","5/28/2024 9:16:16",34,19,1.41,3.62,0.1,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.76243093922652,"2024-05","YR","W3-FL","FL-5","Wild","YR.FL"
"97aa8492","2024-5-7_MVP-FL-5_ALIVE__375","8f356aca","5/28/2024 9:16:18",39,23,1.01,4.4,0.14,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.18181818181818,"2024-05","YR","W3-FL","FL-5","Wild","YR.FL"
"ff4e9548","2024-5-7_MVP-NH-4_ALIVE__376","8207e3b6","5/28/2024 9:16:51",23,18,0.33,1.8,0.05,"2 super tiny pea crabs.
Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","pea crab , polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.77777777777778,"2024-05","YR","W5-NH","NH-4","Wild","YR.NH"
"01a8fa08","2024-5-7_MVP-NH-4_ALIVE__377","8207e3b6","5/28/2024 9:17:27",20,13,0.15,1.11,0.02,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,1.8018018018018,"2024-05","YR","W5-NH","NH-4","Wild","YR.NH"
"24e076eb","2024-4-29_MVP-LARMIX-1_ALIVE__379","86a58586","5/28/2024 9:18:08",46,25,0.92,4.15,0.14,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.37349397590361,"2024-05","LEW","H1-LARMIX","LARMIX-1","Mixtures","LEW.LARMIX"
"c14f87d6","2024-4-29_MVP-LARMIX-1_ALIVE__380","86a58586","5/28/2024 9:18:39",35,19,0.5,2.51,0.09,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.58565737051793,"2024-05","LEW","H1-LARMIX","LARMIX-1","Mixtures","LEW.LARMIX"
"a28d7aca","2024-4-29_MVP-LARMIX-1_ALIVE__381","86a58586","5/28/2024 9:18:41",28,22,1.02,1.7,0.12,"Thin outer edge of shell broke off.
Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,7.05882352941177,"2024-05","LEW","H1-LARMIX","LARMIX-1","Mixtures","LEW.LARMIX"
"94831b03","2024-4-29_MVP-LOLA-1_ALIVE__382","55967f09","5/28/2024 11:37:12",34,21,0.62,2.93,0.09,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.07167235494881,"2024-05","LEW","S1-LOLA","LOLA-1","Selection","LEW.LOLA"
"39224f41","2024-4-29_MVP-LOLA-1_ALIVE__383","55967f09","5/28/2024 11:38:22",29,22,0.82,2.25,0.07,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.11111111111111,"2024-05","LEW","S1-LOLA","LOLA-1","Selection","LEW.LOLA"
"fffab995","2024-4-29_MVP-LOLA-1_ALIVE__384","55967f09","5/28/2024 11:38:24",45,26,1.87,5.35,0.19,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.55140186915888,"2024-05","LEW","S1-LOLA","LOLA-1","Selection","LEW.LOLA"
"ea892fe3","2024-5-1_MVP-DEBY-3_ALIVE__385","93064801","5/28/2024 11:38:48",38,30,1.57,4.2,0.21,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,5,"2024-05","LEW","S2-DEBY","DEBY-1","Selection","LEW.DEBY"
"1d2664a9","2024-5-1_MVP-DEBY-3_ALIVE__386","93064801","5/28/2024 11:39:08",37,25,0.43,3.1,0.04,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,1.29032258064516,"2024-05","LEW","S2-DEBY","DEBY-1","Selection","LEW.DEBY"
"862d2c77","2024-5-1_MVP-DEBY-3_ALIVE__387","93064801","5/28/2024 11:39:10",35,25,0.52,2.45,0.1,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.08163265306122,"2024-05","LEW","S2-DEBY","DEBY-1","Selection","LEW.DEBY"
"6be82f7d","2024-5-1_MVP-TX-3_ALIVE__388","0aa20aae","5/28/2024 11:39:26",38,20,0.68,3,0.1,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.33333333333333,"2024-05","LEW","W1-TX","TX-1","Wild","LEW.TX"
"0904afd5","2024-5-1_MVP-TX-3_ALIVE__389","0aa20aae","5/28/2024 11:40:01",30,24,0.44,2.85,0.07,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.45614035087719,"2024-05","LEW","W1-TX","TX-1","Wild","LEW.TX"
"527b8edc","2024-5-1_MVP-TX-3_ALIVE__390","0aa20aae","5/28/2024 11:40:02",55,32,3.6,7.74,0.23,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.97157622739018,"2024-05","LEW","W1-TX","TX-1","Wild","LEW.TX"
"12c00ba3","2024-5-1_MVP-JR-3_ALIVE__391","7d4e555f","5/28/2024 11:40:19",30,26,0.69,3.1,0.1,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.2258064516129,"2024-05","LEW","W4-VA","JR-1","Wild","LEW.VA"
"e43eefaa","2024-5-1_MVP-JR-3_ALIVE__392","7d4e555f","5/28/2024 11:41:06",45,30,1.07,5.23,0.18,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.44168260038241,"2024-05","LEW","W4-VA","JR-1","Wild","LEW.VA"
"55ba317a","2024-5-1_MVP-JR-3_ALIVE__393","7d4e555f","5/28/2024 11:41:08",36,23,0.91,2.77,0.12,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.33212996389892,"2024-05","LEW","W4-VA","JR-1","Wild","LEW.VA"
"530f8a38","2024-5-1_MVP-ME-1_ALIVE__394","07a288a1","5/29/2024 10:53:40",28,21,0.44,1.75,0.07,NA,"polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4,"2024-05","LEW","W6-ME","ME-1","Wild","LEW.ME"
"f70e2374","2024-5-1_MVP-ME-1_ALIVE__396","07a288a1","5/29/2024 10:54:17",31,22,0.6,2.52,0.11,NA,"polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.36507936507937,"2024-05","LEW","W6-ME","ME-1","Wild","LEW.ME"
"a4ec855e","2024-5-7_MVP-TX-5_ALIVE__397","078f1cd3","5/29/2024 10:55:16",12,12,0.18,0.86,0.02,"Tissue burned onto tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off tin, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.32558139534884,"2024-05","YR","W1-TX","TX-5","Wild","YR.TX"
"b36563c6","2024-5-7_MVP-NH-4_ALIVE__400","8207e3b6","5/29/2024 10:55:36",21,14,0.25,1.07,0.03,"Tissue burned onto tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off tin, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.80373831775701,"2024-05","YR","W5-NH","NH-4","Wild","YR.NH"
"4193bbd6","2024-5-7_MVP-NH-4_ALIVE__401","8207e3b6","5/29/2024 10:56:05",28,20,0.5,2.64,0.1,"Thin edge of shell came off","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.78787878787879,"2024-05","YR","W5-NH","NH-4","Wild","YR.NH"
"90b85be5","2024-4-29_MVP-NH-1_ALIVE__402","9aabd8e6","5/29/2024 10:56:45",22,19,0.42,1.08,0.06,"Thin edge of shell came off.
Tissue burned onto tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off tin, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,5.55555555555555,"2024-05","LEW","W5-NH","NH-1","Wild","LEW.NH"
"67fec1e1","2024-4-29_MVP-NH-1_ALIVE__403","9aabd8e6","5/29/2024 10:56:47",26,19,0.88,1.54,0.11,"Thin edge of shell came off.
Tissue burned onto tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off tin, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,7.14285714285714,"2024-05","LEW","W5-NH","NH-1","Wild","LEW.NH"
"2c78b358","2024-4-29_MVP-NH-2_ALIVE__404","834b7e93","5/29/2024 10:57:12",22,18,0.36,1.08,0.05,"Thin edge of shell came off","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.62962962962963,"2024-05","LEW","W5-NH","NH-2","Wild","LEW.NH"
"b5b63dfb","2024-4-29_MVP-NH-2_ALIVE__405","834b7e93","5/29/2024 10:57:36",30,22,0.4,2.15,0.07,NA,"polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.25581395348837,"2024-05","LEW","W5-NH","NH-2","Wild","LEW.NH"
"4ce25127","2024-5-5_MVP-DEBY-6_ALIVE__406","30565776","5/29/2024 10:57:58",27,18,0.87,2.17,0.09,"Tissue burned onto tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off tin, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.14746543778802,"2024-05","YR","S2-DEBY","DEBY-5","Selection","YR.DEBY"
"0d5d3814","2024-5-5_MVP-DEBY-6_ALIVE__407","30565776","5/29/2024 10:58:33",23,17,0.28,1.07,0.04,"Tissue burned onto tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off tin, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.73831775700935,"2024-05","YR","S2-DEBY","DEBY-5","Selection","YR.DEBY"
"07f95c37","2024-5-5_MVP-DEBY-6_ALIVE__408","30565776","5/29/2024 10:58:35",32,21,1.15,3.2,0.15,"Tissue burned onto tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off tin, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.6875,"2024-05","YR","S2-DEBY","DEBY-5","Selection","YR.DEBY"
"87abd986","2024-5-5_MVP-SEEDMIX-6_ALIVE__409","7913f0d2","5/29/2024 10:59:14",19,14,0.03,0.73,0,"Oyster likely dead before freezing, full of mud, only some tissue left.

Tissue weighed 0.002.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,0,"2024-05","YR","H2-SEEDMIX","SEEDMIX-5","Mixtures","YR.SEEDMIX"
"8f8da973","2024-5-5_MVP-SEEDMIX-6_ALIVE__410","7913f0d2","5/29/2024 10:59:16",21,16,0.3,1.24,0.04,"Tissue burned onto tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off tin, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.2258064516129,"2024-05","YR","H2-SEEDMIX","SEEDMIX-5","Mixtures","YR.SEEDMIX"
"511e4cca","2024-5-5_MVP-SEEDMIX-6_ALIVE__411","7913f0d2","5/29/2024 10:59:18",32,25,0.85,4.33,0.16,"Tissue burned onto tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off tin, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.69515011547344,"2024-05","YR","H2-SEEDMIX","SEEDMIX-5","Mixtures","YR.SEEDMIX"
"70c80fa9","2024-5-7_MVP-LA-4_ALIVE__413","e01eba9c","5/29/2024 11:00:10",34,21,1.28,3.95,0.16,"Tissue burned onto tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off tin, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.05063291139241,"2024-05","YR","W2-LA","LA-4","Wild","YR.LA"
"b8abfd6b","2024-5-7_MVP-LA-4_ALIVE__414","e01eba9c","5/29/2024 11:00:13",26,20,0.59,1.98,0.06,"Tissue burned onto tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off tin, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.03030303030303,"2024-05","YR","W2-LA","LA-4","Wild","YR.LA"
"7d0fb61b","2024-4-29_MVP-NH-3_ALIVE__415","704730cb","5/29/2024 11:01:07",29,21,0.61,2.06,0.08,"Tissue burned onto tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off tin, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.88349514563107,"2024-05","LEW","W5-NH","NH-3","Wild","LEW.NH"
"9c39f6d6","2024-4-29_MVP-NH-3_ALIVE__416","704730cb","5/29/2024 11:01:09",26,17,0.55,1.5,0.04,"Tissue burned onto tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off tin, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.66666666666667,"2024-05","LEW","W5-NH","NH-3","Wild","LEW.NH"
"49ba601e","2024-4-29_MVP-NH-3_ALIVE__417","704730cb","5/29/2024 11:01:11",29,19,0.6,1.7,0.06,"Tissue burned onto tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off tin, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.52941176470588,"2024-05","LEW","W5-NH","NH-3","Wild","LEW.NH"
"2e47eaa3","2024-4-29_MVP-LARMIX-2_ALIVE__418","f7ce55f1","5/29/2024 11:01:50",40,24,1.08,3.24,0.12,"Tissue was burned onto tin while in oven, measured by weighing tin with tissue, zeroing the scale, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.7037037037037,"2024-05","LEW","H1-LARMIX","LARMIX-2","Mixtures","LEW.LARMIX"
